"","hashtags","Freq","Count"
"323","Recklesstrump",0.000424343337148013,4137
"324","Webinar",0.00042342018267996,4128
"325","Because",0.000422702173649253,4121
"326","Rubyprincess",0.000421573873743856,4110
"327","Travel",0.000419009555777044,4085
"328","Hydrochloroquine",0.000417778683152975,4073
"329","Onev1",0.000415727228779525,4053
"330","Speakupfordemocracy",0.000414291210718111,4039
"331","Battle",0.000413880919843421,4035
"332","Humanrights",0.000413162910812713,4028
"333","Covid19sa",0.000411419174595281,4011
"334","Xitler",0.000410701165564574,4004
"335","Ussnimitz",0.000410598592845902,4003
"336","Hajj",0.000409572865659177,3993
"337","Freetibet",0.000408752283909797,3985
"338","Lockdowndiaries",0.00040844456575378,3982
"339","Healthcare",0.000407931702160417,3977
"340","But",0.00040598282050564,3958
"341","Indian",0.000405059666037588,3949
"342","Covid19aus",0.000404033938850863,3939
"343","Promotemedicalstudents",0.000403315929820156,3932
"344","Times",0.000401982484477414,3919
"345","Cauverycalling",0.000401469620884052,3914
"346","Restrictions",0.000400854184572017,3908
"347","Stayhomestaysafe",0.000400341320978655,3903
"348","Neet",0.000399931030103965,3899
"349","Newyork",0.000399828457385292,3898
"350","Nepal",0.000399418166510602,3894
"351","Hydroxychlor",0.000399007875635912,3890
"352","Thread",0.000398289866605205,3883
"353","Education",0.000397571857574498,3876
"354","U0001f1ec",0.000397469284855825,3875
"355","Saudiarabia",0.000396238412231756,3863
"356","Climatechange",0.000395212685045031,3853
"357","Trumphasnocredibility",0.000394392103295651,3845
"358","Twitter",0.000392853512515564,3830
"359","Schoolsreopening",0.000391212349016805,3814
"360","Innovation",0.000390391767267425,3806
"361","Shinee",0.000389981476392735,3802
"362","Onew",0.000389571185518045,3798
"363","No2irchinatreaty",0.000389468612799373,3797
"364","Secondwave",0.000388032594737958,3783
"365","Yemen",0.000388032594737958,3783
"366","Bollywood",0.000386801722113888,3771
"367","4Thofjuly",0.000386494003957871,3768
"368","Banted",0.000385878567645836,3762
"369","After",0.000384852840459111,3752
"370","Als",0.000384750267740439,3751
"371","Nyc",0.000384237404147077,3746
"372","Cuba",0.000382596240648317,3730
"373","U0001f1e7uk",0.000382185949773627,3726
"374","U0001f1eagermany",0.000382185949773627,3726
"375","U0001f1f8us",0.000382185949773627,3726
"376","Pmik Voiceofpoors",0.00038187823161761,3723
"377","Technology",0.000380955077149558,3714
"378","Economy",0.000379621631806815,3701
"379","Musicbank",0.000378595904620091,3691
"380","Sopstosustainsuccess",0.000377672750152038,3682
"381","Fakenewsmedia",0.000374800714029209,3654
"382","Bloodaid",0.000373467268686467,3641
"383","Hiv",0.00037315955053045,3638
"384","Facecoverings",0.000373056977811777,3637
"385","Syria",0.000370800378000983,3615
"386","Herdimmunity",0.000370492659844965,3612
"387","Podcast",0.000370390087126293,3611
"388","Maharashtra",0.000369774650814258,3605
"389","Frontline",0.000369466932658241,3602
"390","Democracy",0.000367928341878154,3587
"391","Safewithtwitter",0.000367005187410101,3578
"392","Love",0.000366082032942049,3569
"393","Bbcbreakfast",0.000365158878473997,3560
"394","Malaysia",0.000363928005849927,3548
"395","While",0.000361466260601788,3524
"396","Aaradhyabachchan",0.000359004515353649,3500
"397","Business",0.000358901942634976,3499
"398","Btsiscoming",0.000357773642729579,3488
"399","Nomask",0.000357568497292234,3486
"400","Chengdu",0.000356029906512147,3471
"401","9News",0.000354696461169405,3458
"402","Bubonicplague",0.000354286170294715,3454
"403","Moscowmitch",0.000353363015826663,3445
"404","Nobodylikestrump",0.000352747579514628,3439
"405","Hcqworks",0.000352645006795955,3438
"406","Lockdowns",0.000351414134171886,3426
"407","Bigil",0.000350593552422506,3418
"408","Thalaajith",0.000350490979703834,3417
"409","Mars",0.000350285834266489,3415
"410","Studentsinscagainstugc",0.000350183261547816,3414
"411","Lac",0.000349054961642419,3403
"412","Exo",0.000348336952611712,3396
"413","Payrollsupportprogram",0.000348029234455694,3393
"414","Ppp",0.000348029234455694,3393
"415","Gop",0.000347926661737022,3392
"416","Istandwithfauci",0.000345670061926227,3370
"417","Keepyourchildhome",0.000345670061926227,3370
"418","Saturdaymotivation",0.000344849480176848,3362
"419","Pilots",0.000344439189302158,3358
"420","Lockdownextension",0.000343926325708795,3353
"421","Ripnta",0.000343823752990123,3352
"422","Galwanvalley",0.000343208316678088,3346
"423","Emergency",0.000341464580460656,3329
"424","Indianterroristarmy",0.000340951716867294,3324
"425","Uae",0.000340131135117914,3316
